1,1,23,0,0,5240,.BMOV.32.CLEAR,5231,5232,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x160,-1,-1,-1,0 
1,1,24,0,0,5241,.BSSY,5231,5233,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x170,-1,-1,-1,0 
1,1,26,0,0,5249,.LDC,5233,5241,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x190,-1,-1,-1,0 
1,1,25,0,0,5250,.IMAD.MOV.U32,5233,5240,4,3,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x180,-1,-1,-1,0 
1,1,27,0,0,5250,.LDC.64,5241,5242,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x1a0,-1,-1,-1,0 
1,1,28,0,0,5252,.IMAD.WIDE,5241,5243,4,2,1,0,0,0,6,0,3,0,-1,2,1,0,0,-1,0x1b0,-1,-1,-1,0 
1,1,29,0,0,5259,.IMAD.WIDE,5243,5250,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1c0,-1,-1,-1,0 
1,1,20,0,0,5421,.LDG.E.SYS,5048,5229,1,1,1,1,0,4,8,0,6,0,-1,1,1,0,0,-1,0x130,-1,-1,-1,1 
1,1,30,0,0,5424,.STG.E.SYS,5243,5421,1,2,0,0,1,4,11,0,6,0,-1,1,1,0,0,-1,0x1d0,-1,-1,-1,1 
1,1,31,0,0,5431,.ISETP.GE.AND,5421,5422,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1e0,-1,-1,-1,0 
1,1,32,0,0,5431,.BRA,5421,5423,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x1f0,-1,-1,-1,0 
1,1,33,0,0,5433,.IADD3,5423,5424,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x200,-1,-1,-1,0 
1,1,34,0,0,5433,.LDC,5423,5425,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x210,-1,-1,-1,0 
1,1,35,0,0,5434,.BMOV.32.CLEAR,5425,5426,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x220,-1,-1,-1,0 
1,1,36,0,0,5435,.BSSY,5425,5427,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x230,-1,-1,-1,0 
1,1,37,0,0,5442,.ISETP.LT.AND,5427,5433,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x240,-1,-1,-1,0 
1,1,38,0,0,5443,.SHF.R.S32.HI,5427,5434,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x250,-1,-1,-1,0 
1,1,39,0,0,5444,.SEL,5434,5435,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x260,-1,-1,-1,0 
1,1,40,0,0,5444,.LDC.64,5434,5436,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x270,-1,-1,-1,0 
1,1,41,0,0,5453,.IADD3,5436,5444,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x280,-1,-1,-1,0 
1,1,42,0,0,5462,.LEA.HI,5436,5453,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x290,-1,-1,-1,0 
1,1,43,0,0,5462,.LDC.64,5453,5454,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x2a0,-1,-1,-1,0 
1,1,44,0,0,5471,.LOP3.LUT,5453,5462,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2b0,-1,-1,-1,0 
1,1,45,0,0,5480,.ISETP.NE.AND,5462,5471,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2c0,-1,-1,-1,0 
1,1,46,0,0,5481,.IMAD.WIDE,5462,5472,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2d0,-1,-1,-1,0 
1,1,47,0,0,5482,.IMAD.WIDE,5472,5473,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2e0,-1,-1,-1,0 
1,1,48,0,0,5482,.BRA,5472,5474,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x2f0,-1,-1,-1,0 
1,1,49,0,0,5484,.ISETP.NE.AND,5474,5475,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x300,-1,-1,-1,0 
1,1,50,0,0,5484,.BMOV.32.CLEAR,5474,5476,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x310,-1,-1,-1,0 
1,1,51,0,0,5485,.BSSY,5476,5477,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x320,-1,-1,-1,0 
1,1,52,0,0,5486,.BRA,5476,5478,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x330,-1,-1,-1,0 
1,1,53,0,0,5488,.ISETP.NE.AND,5478,5479,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x340,-1,-1,-1,0 
1,1,54,0,0,5492,.BMOV.32.CLEAR,5478,5484,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x350,-1,-1,-1,0 
1,1,55,0,0,5493,.BSSY,5484,5485,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x360,-1,-1,-1,0 
1,1,56,0,0,5494,.BRA,5484,5486,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x370,-1,-1,-1,0 
1,1,57,0,0,5501,.IMAD.MOV.U32,5486,5492,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x6d0,-1,-1,-1,0 
1,1,58,0,0,5501,.BSYNC,5486,5493,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x6e0,-1,-1,-1,0 
1,1,61,0,0,5504,.IABS,5495,5496,4,0,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x710,-1,-1,-1,0 
1,1,62,0,0,5510,.IADD3,5495,5501,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x720,-1,-1,-1,0 
1,1,63,0,0,5513,.I2F.RP,5501,5504,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x730,-1,-1,-1,0 
1,1,59,0,0,5517,.LDG.E.SYS,5493,5494,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x6f0,-1,-1,-1,1 
1,1,60,0,0,5518,.LDG.E.SYS,5493,5495,1,1,1,1,0,4,8,0,6,0,-1,1,32,0,0,-1,0x700,-1,-1,-1,1 
1,1,64,0,0,5519,.IABS,5501,5510,4,1,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x740,-1,-1,-1,0 
1,1,65,0,0,5520,.ISETP.GE.AND,5510,5511,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x750,-1,-1,-1,0 
1,1,66,0,0,5521,.LOP3.LUT,5510,5512,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x760,-1,-1,-1,0 
1,1,67,0,0,5530,.ISETP.GE.AND,5512,5521,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x770,-1,-1,-1,0 
1,1,68,0,0,5547,.MUFU.RCP,5512,5522,20,1,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0x780,-1,-1,-1,0 
1,1,69,0,0,5556,.IADD3,5522,5547,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x790,-1,-1,-1,0 
1,1,70,0,0,5565,.F2I.FTZ.U32.TRUNC.NTZ,5522,5556,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x7a0,-1,-1,-1,0 
1,1,71,0,0,5575,.IMAD.MOV,5556,5565,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7b0,-1,-1,-1,0 
1,1,72,0,0,5584,.IMAD,5556,5575,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7c0,-1,-1,-1,0 
1,1,73,0,0,5586,.IMAD.MOV.U32,5575,5576,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7d0,-1,-1,-1,0 
1,1,74,0,0,5595,.IMAD.WIDE.U32,5575,5586,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7e0,-1,-1,-1,0 
1,1,75,0,0,5604,.IMAD.WIDE.U32,5586,5595,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7f0,-1,-1,-1,0 
1,1,76,0,0,5606,.IMAD.MOV,5586,5596,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x800,-1,-1,-1,0 
1,1,77,0,0,5615,.IMAD,5596,5606,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x810,-1,-1,-1,0 
1,1,78,0,0,5616,.IADD3,5596,5607,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x820,-1,-1,-1,0 
1,1,79,0,0,5624,.ISETP.GT.U32.AND,5607,5615,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x830,-1,-1,-1,0 
1,1,80,0,0,5625,.SEL,5607,5616,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x840,-1,-1,-1,0 
1,1,81,0,0,5626,.IMAD.IADD,5616,5617,4,2,1,0,0,0,6,0,3,0,-1,2,0,0,0,-1,0x850,-1,-1,-1,0 
1,1,82,0,0,5627,.ISETP.NE.AND,5616,5618,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x860,-1,-1,-1,0 
1,1,83,0,0,5635,.IMAD.IADD,5618,5626,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x870,-1,-1,-1,0 
1,1,84,0,0,5636,.ISETP.GE.U32.AND,5618,5627,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x880,-1,-1,-1,0 
1,1,85,0,0,5637,.ISETP.GT.U32.AND,5627,5628,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x890,-1,-1,-1,0 
1,1,86,0,0,5644,.SEL,5627,5635,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x8a0,-1,-1,-1,0 
1,1,87,0,0,5645,.LOP3.LUT,5635,5636,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x8b0,-1,-1,-1,0 
1,1,88,0,0,5653,.IMAD.MOV,5635,5644,4,3,1,0,0,0,6,0,3,0,-1,2,0,0,0,-1,0x8c0,-1,-1,-1,0 
1,1,89,0,0,5654,.IADD3,5644,5645,4,2,1,0,0,0,6,0,3,0,-1,2,0,0,0,-1,0x8d0,-1,-1,-1,0 
1,1,90,0,0,5662,.SEL,5644,5653,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x8e0,-1,-1,-1,0 
1,1,91,0,0,5664,.IMAD.MOV,5653,5654,4,3,1,0,0,0,6,0,3,0,-1,2,0,0,0,-1,0x8f0,-1,-1,-1,0 
1,1,92,0,0,5671,.ISETP.NE.AND,5653,5662,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x900,-1,-1,-1,0 
1,1,93,0,0,5673,.SEL,5662,5664,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x910,-1,-1,-1,0 
1,1,94,0,0,5674,.IMAD.MOV.U32,5662,5665,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x920,-1,-1,-1,0 
1,1,95,0,0,5682,.IADD3,5665,5673,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x930,-1,-1,-1,0 
1,1,96,0,0,5692,.IMAD.MOV,5665,5682,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x940,-1,-1,-1,0 
1,1,97,0,0,5692,.SEL,5682,5683,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x950,-1,-1,-1,0 
1,1,98,0,0,5701,.IADD3,5682,5692,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x960,-1,-1,-1,0 
1,1,99,0,0,5702,.IADD3,5692,5693,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x970,-1,-1,-1,0 
1,1,100,0,0,5711,.IMAD,5692,5702,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x980,-1,-1,-1,0 
